# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
189000,0.649176,0.760000,0.338113,0.350871,0.557358,0.672824,2175.785296,645.232111,2821.017406,14050.363281
190000,0.649661,0.725000,0.338963,0.345134,0.557881,0.637777,2185.019327,648.669467,2833.688794,14294.667969
191000,0.650089,0.730000,0.338959,0.310137,0.558277,0.597630,2193.973005,652.003544,2845.976549,14358.722656
192000,0.650482,0.710000,0.339036,0.347464,0.558698,0.612610,2203.295722,655.384165,2858.679887,14495.964844
193000,0.650911,0.725000,0.339105,0.335323,0.559152,0.622305,2212.649785,658.552080,2871.201865,14647.769531
194000,0.651342,0.745000,0.339134,0.357492,0.559581,0.652032,2221.566765,661.924617,2883.491382,14829.886719
195000,0.651866,0.750000,0.339176,0.331435,0.560105,0.649823,2230.427368,665.254124,2895.681492,14793.058594
196000,0.652210,0.665000,0.339223,0.311563,0.560458,0.552184,2239.262015,668.647142,2907.909157,14914.378906
197000,0.652628,0.755000,0.339439,0.382734,0.560918,0.667684,2248.429257,671.897818,2920.327075,14973.410156
198000,0.652995,0.695000,0.339469,0.316592,0.561288,0.595303,2257.517471,675.100116,2932.617587,14979.972656
199000,0.653465,0.750000,0.339684,0.308895,0.561793,0.644495,2266.573791,678.492369,2945.066160,15015.972656
200000,0.653864,0.770000,0.340447,0.346035,0.562217,0.672784,2275.896308,681.866795,2957.763103,15065.222656
201000,0.654360,0.755000,0.340749,0.427546,0.562752,0.665712,2285.103536,684.872817,2969.976352,15162.691406
202000,0.654851,0.745000,0.340805,0.342600,0.563251,0.646900,2294.072125,687.849691,2981.921817,15093.332031
203000,0.655287,0.735000,0.341083,0.353053,0.563694,0.629578,2303.077650,690.645872,2993.723522,15427.183594
204000,0.655798,0.760000,0.341399,0.398066,0.564222,0.661972,2312.392504,693.352392,3005.744896,15525.871094
205000,0.656294,0.710000,0.341529,0.335727,0.564704,0.607033,2321.775459,695.921687,3017.697146,15579.964844
206000,0.656683,0.780000,0.341682,0.336329,0.565086,0.674953,2331.184407,698.598930,3029.783337,15706.269531
207000,0.657097,0.745000,0.341715,0.364389,0.565483,0.652032,2340.475137,701.253148,3041.728284,15802.386719
208000,0.657531,0.685000,0.341777,0.315447,0.565894,0.577337,2349.372232,704.094061,3053.466293,15902.636719
209000,0.657947,0.740000,0.341885,0.353667,0.566288,0.632431,2358.558026,707.076845,3065.634870,16003.378906
210000,0.658522,0.790000,0.342031,0.366188,0.566843,0.684578,2367.364907,710.072468,3077.437375,16168.410156
211000,0.659186,0.800000,0.342180,0.312464,0.567502,0.703242,2376.389161,713.093487,3089.482648,16238.683594
212000,0.659668,0.800000,0.342292,0.399406,0.567981,0.715201,2385.263689,716.199815,3101.463504,16293.433594
213000,0.660170,0.780000,0.342368,0.454796,0.568490,0.692930,2394.114312,719.383625,3113.497936,16476.238281
214000,0.660662,0.775000,0.342521,0.335022,0.568979,0.671101,2403.094400,722.772966,3125.867366,16340.207031
215000,0.661112,0.690000,0.342649,0.345892,0.569399,0.588696,2411.865071,726.041089,3137.906161,16594.371094
216000,0.661577,0.750000,0.342746,0.307272,0.569842,0.641397,2420.815348,729.137558,3149.952906,16653.214844
217000,0.662028,0.795000,0.342900,0.313350,0.570263,0.686317,2429.647493,732.262583,3161.910077,16627.730469
218000,0.662484,0.745000,0.342977,0.354764,0.570708,0.639474,2438.592211,735.459841,3174.052052,16762.300781
219000,0.662927,0.820000,0.343163,0.422057,0.571128,0.727768,2447.669170,738.744562,3186.413732,16790.738281
220000,0.663356,0.795000,0.343371,0.423952,0.571548,0.707936,2456.739083,742.018554,3198.757637,16828.175781
221000,0.663814,0.735000,0.343576,0.332674,0.571998,0.628474,2465.796906,745.374754,3211.171659,16879.878906
222000,0.664253,0.780000,0.343776,0.371108,0.572431,0.692028,2474.517635,748.597042,3223.114677,16961.003906
223000,0.664644,0.720000,0.343880,0.316141,0.572794,0.592149,2483.676667,751.722717,3235.399384,16975.253906
224000,0.665072,0.745000,0.343908,0.395753,0.573179,0.651187,2492.731233,754.827927,3247.559159,16985.410156
225000,0.665455,0.745000,0.344025,0.400777,0.573531,0.622516,2501.775479,758.030310,3259.805789,17040.839844
226000,0.665880,0.770000,0.344316,0.404020,0.573953,0.674900,2510.667978,761.244112,3271.912090,17066.964844
227000,0.666341,0.760000,0.344412,0.337854,0.574388,0.647357,2519.709874,764.406589,3284.116463,17081.902344
228000,0.666678,0.740000,0.344334,0.317185,0.574675,0.620618,2528.549740,767.680527,3296.230267,17219.636719
229000,0.667136,0.755000,0.344441,0.352292,0.575118,0.650312,2537.054090,771.055797,3308.109887,17274.824219
230000,0.667624,0.750000,0.344535,0.346458,0.575594,0.649688,2545.799793,774.165077,3319.964870,17393.972656
231000,0.668083,0.785000,0.344697,0.398849,0.576043,0.691025,2554.532507,777.295332,3331.827839,17441.683594
232000,0.668429,0.725000,0.344728,0.346379,0.576357,0.633614,2563.198687,780.707850,3343.906537,17638.144531
233000,0.668841,0.700000,0.344898,0.317221,0.576794,0.605133,2572.020532,784.019759,3356.040292,17711.613281
234000,0.669215,0.795000,0.345132,0.364530,0.577160,0.691300,2580.658653,787.371218,3368.029871,17802.425781
235000,0.669607,0.770000,0.345168,0.364573,0.577535,0.665795,2589.444203,790.659885,3380.104088,17868.363281
236000,0.669928,0.725000,0.345181,0.320837,0.577796,0.608889,2598.053010,793.906042,3391.959052,17877.738281
237000,0.670242,0.690000,0.345131,0.278821,0.578077,0.561233,2607.298110,797.100627,3404.398738,17989.519531
238000,0.670523,0.715000,0.344996,0.319262,0.578299,0.613965,2616.282678,800.083682,3416.366360,17995.394531
239000,0.670882,0.780000,0.345066,0.395973,0.578622,0.680662,2625.824931,803.074518,3428.899449,17996.613281
240000,0.671318,0.775000,0.345073,0.379601,0.579017,0.676538,2634.902732,805.926760,3440.829492,18010.082031
241000,0.671713,0.795000,0.345068,0.314243,0.579358,0.686915,2643.948030,808.811810,3452.759840,18010.269531
242000,0.672017,0.795000,0.345048,0.375267,0.579631,0.702554,2653.017693,811.711493,3464.729186,17987.347656
243000,0.672426,0.735000,0.345214,0.300967,0.579997,0.599592,2662.022701,814.525927,3476.548628,18027.472656
244000,0.672695,0.750000,0.345330,0.351392,0.580193,0.639705,2670.969645,817.442987,3488.412632,17988.496094
245000,0.672975,0.720000,0.345321,0.340006,0.580423,0.596455,2679.955331,820.525161,3500.480492,18056.894531
246000,0.673208,0.780000,0.345257,0.313997,0.580576,0.680105,2688.881246,823.159353,3512.040599,18147.542969
247000,0.673427,0.735000,0.345317,0.338454,0.580718,0.599864,2697.949703,825.907667,3523.857370,18219.050781
248000,0.673777,0.735000,0.345377,0.340595,0.581003,0.595049,2706.979634,828.566316,3535.545950,18253.550781
249000,0.674073,0.750000,0.345417,0.369751,0.581234,0.632448,2715.860817,831.094860,3546.955677,18292.925781
250000,0.674293,0.710000,0.345333,0.302469,0.581387,0.584229,2724.660192,833.734387,3558.394579,18314.925781
251000,0.674564,0.760000,0.345419,0.304800,0.581599,0.645639,2733.797492,836.441583,3570.239075,18362.261719
252000,0.674861,0.785000,0.345379,0.406774,0.581849,0.696263,2742.883275,839.135725,3582.019000,18375.792969
253000,0.675091,0.705000,0.345261,0.294569,0.581999,0.572464,2751.730287,841.730858,3593.461144,18380.980469
254000,0.675403,0.765000,0.345267,0.337759,0.582251,0.651297,2760.744005,844.391507,3605.135512,18307.410156
255000,0.675780,0.770000,0.345249,0.313341,0.582562,0.631395,2769.969352,847.026126,3616.995478,18369.441406
256000,0.676090,0.760000,0.345258,0.322052,0.582814,0.640463,2778.738819,849.603095,3628.341914,18418.566406
257000,0.676294,0.750000,0.345295,0.299204,0.582971,0.627005,2784.595372,851.340067,3635.935439,18420.097656
